,DISTRICT,DIST_LGD,SUB_DIST,Subdt_LGD,NAME,CEN_2001,TYPE,STATE,nutrition_idx,protection_idx,education_idx,health_idx,child_anaemia,early_marriage,anc_4plus
2,Araria,188,Raniganj,1115,Karahia,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Raniganj,1115,Bagulaha,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Raniganj,1115,Rajbaili,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Bhargama,1114,Barhmotar Chakla,1.016E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Araria,1116,Kochgawan,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Raniganj,1115,Mirzapur,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Raniganj,1115,Indarpur,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Jokihat,1120,Chainpur,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Raniganj,1115,Barhara,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Araria,1116,Azamnagar,1.006E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Jokihat,1120,Bazidpur,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Raniganj,1115,Basaithi,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Raniganj,1115,Kumhra,1.009E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Jokihat,1120,Malharia,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Araria,1116,Kusiargaon,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Jokihat,1120,Karhara Chhaprail,1.016E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Raniganj,1115,Basaithi Math,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Jokihat,1120,Karahara,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Raniganj,1115,Jamghatti,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Raniganj,1115,Deothal,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Jokihat,1120,Kachnahar,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Jokihat,1120,Machhaila,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Jokihat,1120,Parshadpur,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Jokihat,1120,Pipra Pachhiari,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Jokihat,1120,Chaukta,1.012E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Bhargama,1114,Sukela,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Raniganj,1115,Ghaghri,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Araria,1116,Dhakia,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Raniganj,1115,Majhua,1.016E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Raniganj,1115,Bharaili,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Jokihat,1120,Parha,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Bhargama,1114,Chaura,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Bhargama,1114,Khajuri Milik,1.016E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Jokihat,1120,Durgapur,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Bhargama,1114,Khutha Baijnath,1.011E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Raniganj,1115,Parsahat,1.009E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Araria,1116,Deoria,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Araria,1116,Lahtora,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Bhargama,1114,Tharua Patti,1.019E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Jokihat,1120,Bagnagar,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Bhargama,1114,Lachmipur alias Baghwa,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Araria,1116,Lodipur,1.009E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Raniganj,1115,Uphrail,1.009E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Raniganj,1115,Latahri,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Jokihat,1120,Masuria,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Jokihat,1120,Chilhania,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Araria,1116,Gharakhal,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Raniganj,1115,Karankia,1.019E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Araria,1116,Lohtora,1.019E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Raniganj,1115,Koskapur,1.019E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Araria,1116,Paik Tola,1.019E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Araria,1116,Bishunpur,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Raniganj,1115,Baijnathpur,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Jokihat,1120,Pechaili,1.016E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Bhargama,1114,Tonha  Israin,1.019E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Raniganj,1115,Dumra,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Jokihat,1120,Bhuna Majgawan,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Araria,1116,Tirhutbita,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Raniganj,1115,Belsara,1.009E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Araria,1116,Tirhutbita,1.019E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Raniganj,1115,Bausi,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Bhargama,1114,Chiraiya,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Araria,1116,Mirzapur,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Jokihat,1120,Majgawan,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Raniganj,1115,Dhobinia,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Bhargama,1114,Dhanesri,1.006E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Bhargama,1114,Baija Patti,1.019E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Raniganj,1115,Bhawani Nagar,1.019E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Jokihat,1120,Kakorha,1.019E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Bhargama,1114,Bisaria Patti,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Jokihat,1120,Bhuna,1.007E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Araria,1116,Chatar,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Raniganj,1115,Saidpur,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Bhargama,1114,Chandni Ghasi,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Bhargama,1114,Nawalgang Manpur,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Jokihat,1120,Sapa,1.007E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Araria,1116,Gainrha,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Jokihat,1120,Matiari,1.007E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Bhargama,1114,Chandni Ghasi,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Raniganj,1115,Ikra,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Araria,1116,Sandalpur,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Araria,1116,Domai,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Bhargama,1114,Baiju Patti Milik,1.019E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Raniganj,1115,Belwa,1.018E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Bhargama,1114,Chandni Ghasi,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Raniganj,1115,Pharkia,1.019E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Jokihat,1120,Domahana,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Raniganj,1115,Kala Balua,1.019E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Bhargama,1114,Baija Patti,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Bhargama,1114,Dhanesri,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Bhargama,1114,Nawalganj Pitamber,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Bhargama,1114,Bisaria,1.019E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Jokihat,1120,Saifullah Tola,1.019E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Bhargama,1114,Bhattaon Kamat,1.016E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Raniganj,1115,Parihari,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Jokihat,1120,Kariat,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Bhargama,1114,Birnagar,1.011E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Bhargama,1114,Dhanesri Milik,1.011E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Bhargama,1114,Akarthappa,1.012E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Bhargama,1114,Birnagar Milik,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Bhargama,1114,Hatibala,1.016E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Bhargama,1114,Bhatgaon Chakla,1.009E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Raniganj,1115,Kahbara Bishunpur,1.019E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Bhargama,1114,Tengraha,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Bhargama,1114,Lachhmipur,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Raniganj,1115,Gopalpur,1.008E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Bhargama,1114,Newa  Lal Chakla,1.009E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Bhargama,1114,Majrahi Chakla,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Bhargama,1114,Hingua Patti,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Bhargama,1114,Peare Lal Chakla,1.009E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Bhargama,1114,Hingua Milik,1.018E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Bhargama,1114,Hingua Jot,1.007E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Bhargama,1114,Birnagar Milik,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Raniganj,1115,Madhepura,1.018E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Bhargama,1114,Bhargaon,1.016E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Bhargama,1114,Jasodapur,1.016E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Bhargama,1114,Barmotara Hingua,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Bhargama,1114,Hingua Chakla,1.011E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Raniganj,1115,Malhepura,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Bhargama,1114,Hingua Milik,1.011E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Bhargama,1114,Harpur Kalan,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Bhargama,1114,Barmotara,1.014E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
1,Araria,188,Bhargama,1114,Hingua Milik,1.012E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
2,Araria,188,Bhargama,1114,Gopipur,1.013E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
3,Araria,188,Bhargama,1114,Harpur Chakla Kalan,1.017E+15,Village,Bihar,0.62,0.7,0.55,0.48,0.58,0.31,0.42
